package,source_package,date,version,repo
bash,bash,2022-03-27T20:40:30+02:00,5.1-2+deb11u1,bullseye
bash,bash,2021-01-03T10:44:50+01:00,5.1-2,unstable
bash,bash,2020-12-08T08:03:28+01:00,5.1-1,unstable
bash,bash,2020-11-22T16:24:54+01:00,5.1~rc3-1,unstable
bash,bash,2020-11-04T18:01:32+01:00,5.1~rc2-1,unstable
bash,bash,2020-10-15T19:10:56+02:00,5.1~rc1-2,unstable
bash,bash,2020-10-09T17:47:40+02:00,5.1~rc1-1,experimental
bash,bash,2020-09-17T14:05:46+02:00,5.1~beta1-1,experimental
bash,bash,2020-08-04T19:24:57+02:00,5.1~alpha1-1,experimental
bash,bash,2020-08-04T11:49:30+02:00,5.0-7,unstable
bash,bash,2020-02-25T12:44:22+01:00,5.0-6,unstable
bash,bash,2019-11-10T11:45:12+01:00,5.0-5,unstable
bash,bash,2019-04-18T06:12:36+02:00,5.0-4,unstable
bash,bash,2019-04-04T04:30:33+02:00,5.0-3,unstable
bash,bash,2019-01-24T11:01:16+01:00,5.0-2,unstable
bash,bash,2019-01-14T16:27:51+01:00,5.0-1,unstable
bash,bash,2018-12-06T19:35:07+01:00,5.0~beta2-1,experimental
bash,bash,2018-10-22T16:06:36+02:00,5.0~beta1-1,experimental
bash,bash,2018-06-01T20:33:31+02:00,5.0~alpha1-1,experimental
bash,bash,2018-06-17T21:15:06+02:00,4.4.18-3.1,unstable
bash,bash,2018-06-01T21:05:11+02:00,4.4.18-3,unstable
bash,bash,2018-04-04T20:04:48+02:00,4.4.18-2,unstable
bash,bash,2018-02-13T11:17:39+01:00,4.4.18-1.1,unstable
bash,bash,2018-02-06T12:20:45+01:00,4.4.18-1,unstable
