package,source_package,date,version,repo
libzstd1,libzstd,2021-03-01T18:23:52+01:00,1.4.8+dfsg-2.1,unstable
libzstd1,libzstd,2021-02-18T09:52:53+01:00,1.4.8+dfsg-2,unstable
libzstd1,libzstd,2020-12-25T19:28:35+01:00,1.4.8+dfsg-1,unstable
libzstd1,libzstd,2020-08-07T20:47:29+02:00,1.4.5+dfsg-4,unstable
libzstd1,libzstd,2020-06-29T16:10:31+02:00,1.4.5+dfsg-3,unstable
libzstd1,libzstd,2020-06-07T09:31:18+02:00,1.4.5+dfsg-2,unstable
libzstd1,libzstd,2020-06-05T10:47:12+02:00,1.4.5+dfsg-1,unstable
libzstd1,libzstd,2020-02-13T10:40:13+01:00,1.4.4+dfsg-3,unstable
libzstd1,libzstd,2020-02-13T09:10:22+01:00,1.4.4+dfsg-2,unstable
libzstd1,libzstd,2019-11-15T17:15:40+01:00,1.4.4+dfsg-1,unstable
libzstd1,libzstd,2019-08-20T13:33:51+02:00,1.4.3+dfsg-1,unstable
libzstd1,libzstd,2019-08-19T15:14:31+02:00,1.4.2+dfsg-1,unstable
libzstd1,libzstd,2019-01-05T23:42:20+01:00,1.3.8+dfsg-3,unstable
libzstd1,libzstd,2019-01-03T14:47:31+01:00,1.3.8+dfsg-2,unstable
libzstd1,libzstd,2018-12-31T15:19:12+01:00,1.3.8+dfsg-1,experimental
libzstd1,libzstd,2018-10-12T08:00:27+00:00,1.3.5+dfsg-2,unstable
libzstd1,libzstd,2018-09-21T18:46:28+00:00,1.3.5+dfsg-1,unstable
libzstd1,libzstd,2018-05-09T19:25:10+02:00,1.3.4+dfsg-3,unstable
libzstd1,libzstd,2018-05-02T15:43:16+02:00,1.3.4+dfsg-2,unstable
libzstd1,libzstd,2018-04-25T10:39:39+02:00,1.3.4+dfsg-1,unstable
libzstd1,libzstd,2018-04-21T11:26:59+02:00,1.3.3+dfsg-2,unstable
libzstd1,libzstd,2017-12-21T14:25:26+01:00,1.3.3+dfsg-1,unstable
libzstd1,libzstd,2017-12-21T11:43:12+01:00,1.3.2+dfsg2-2,unstable
libzstd1,libzstd,2017-12-01T17:18:39+01:00,1.3.2+dfsg2-1,unstable
libzstd1,libzstd,2017-11-30T23:32:41+01:00,1.3.2+dfsg1-1,unstable
libzstd1,libzstd,2017-11-09T07:55:32+01:00,1.3.2+dfsg-1,unstable
libzstd1,libzstd,2017-09-22T15:29:35+02:00,1.3.1+dfsg-2,unstable
libzstd1,libzstd,2017-09-06T15:29:29+02:00,1.3.1+dfsg-1,unstable
