package,source_package,date,version,repo
python3-minimal,python3-defaults,2021-04-05T14:00:48+02:00,3.9.2-3,unstable
python3-minimal,python3-defaults,2021-03-02T10:55:41-08:00,3.9.2-2,unstable
python3-minimal,python3-defaults,2021-03-02T10:37:38-08:00,3.9.2-1,experimental
python3-minimal,python3-defaults,2021-02-18T12:16:46+01:00,3.9.2~rc1-1,experimental
python3-minimal,python3-defaults,2020-12-23T07:05:58+01:00,3.9.1-1,unstable
python3-minimal,python3-defaults,2020-12-06T11:36:08+01:00,3.9.0-4,unstable
python3-minimal,python3-defaults,2020-11-18T21:21:16+01:00,3.9.0-3,unstable
python3-minimal,python3-defaults,2020-10-19T13:35:56+02:00,3.9.0-2,experimental
python3-minimal,python3-defaults,2020-10-15T12:10:47+02:00,3.9.0-1,experimental
python3-minimal,python3-defaults,2020-10-13T21:25:54+02:00,3.8.6-1,unstable
python3-minimal,python3-defaults,2020-08-13T14:51:41+02:00,3.8.5-1,experimental
python3-minimal,python3-defaults,2020-04-07T12:43:18+02:00,3.8.2-3,unstable
python3-minimal,python3-defaults,2020-03-21T17:18:03+01:00,3.8.2-2,unstable
python3-minimal,python3-defaults,2020-03-02T13:40:23+01:00,3.8.2-1,unstable
python3-minimal,python3-defaults,2019-12-15T13:49:16+01:00,3.8.0-3,experimental
python3-minimal,python3-defaults,2019-11-26T17:31:54+01:00,3.8.0-2,experimental
python3-minimal,python3-defaults,2019-11-25T12:38:19+01:00,3.8.0-1,experimental
python3-minimal,python3-defaults,2019-11-14T15:13:23+01:00,3.7.5-3,unstable
python3-minimal,python3-defaults,2019-10-20T11:41:55+02:00,3.7.5-2,experimental
python3-minimal,python3-defaults,2019-10-02T14:31:29+02:00,3.7.5-1,unstable
python3-minimal,python3-defaults,2019-03-26T11:25:14+01:00,3.7.3-1,unstable
python3-minimal,python3-defaults,2019-01-18T08:54:49+01:00,3.7.2-1,unstable
python3-minimal,python3-defaults,2018-12-19T03:54:07+01:00,3.7.1-3,unstable
python3-minimal,python3-defaults,2018-11-21T13:04:27+01:00,3.7.1-2,unstable
python3-minimal,python3-defaults,2018-10-21T14:23:45+02:00,3.7.1-1,experimental
python3-minimal,python3-defaults,2018-10-21T11:21:31+02:00,3.6.7-1,unstable
python3-minimal,python3-defaults,2018-06-27T18:18:20+02:00,3.6.6-1,unstable
python3-minimal,python3-defaults,2018-06-07T17:57:53+02:00,3.6.5-5,experimental
python3-minimal,python3-defaults,2018-06-06T18:26:50+02:00,3.6.5-4,experimental
python3-minimal,python3-defaults,2018-04-10T11:48:03+02:00,3.6.5-3,unstable
python3-minimal,python3-defaults,2018-04-02T07:06:32+02:00,3.6.5-2,unstable
python3-minimal,python3-defaults,2018-03-31T16:26:32+08:00,3.6.5-1,unstable
python3-minimal,python3-defaults,2018-03-25T19:05:26+08:00,3.6.5~rc1-1,unstable
python3-minimal,python3-defaults,2017-12-29T23:53:39+01:00,3.6.4-1,unstable
python3-minimal,python3-defaults,2017-12-15T08:24:00+01:00,3.6.4~rc1-2,unstable
python3-minimal,python3-defaults,2017-12-13T23:52:01+01:00,3.6.4~rc1-1,unstable
python3-minimal,python3-defaults,2017-10-26T21:09:05+02:00,3.6.3-2,unstable
python3-minimal,python3-defaults,2017-10-10T08:36:04+02:00,3.6.3-1,unstable
python3-minimal,python3-defaults,2017-09-18T19:52:28+02:00,3.6.2-1,experimental
python3-minimal,python3-defaults,2017-06-28T23:07:12-04:00,3.5.3-3,unstable
