package,source_package,date,version,repo
patch,patch,2021-01-09T09:58:08+01:00,2.7.6-7,unstable
patch,patch,2019-07-26T22:10:00+00:00,2.7.6-6,unstable
patch,patch,2019-07-21T12:20:38+00:00,2.7.6-5,unstable
patch,patch,2019-06-29T20:00:12+00:00,2.7.6-4,unstable
patch,patch,2018-08-05T11:10:39+00:00,2.7.6-3,unstable
patch,patch,2018-04-06T15:20:36+00:00,2.7.6-2,unstable
patch,patch,2018-02-14T18:14:46+00:00,2.7.6-1,unstable
