package,source_package,date,version,repo
libgnutls30,gnutls28,2023-11-30T11:37:44+01:00,3.7.1-5+deb11u4,bullseye
libgnutls30,gnutls28,2023-02-12T13:59:45+01:00,3.7.1-5+deb11u3,bullseye-security
libgnutls30,gnutls28,2022-08-07T16:30:17+02:00,3.7.1-5+deb11u2,bullseye-security
libgnutls30,gnutls28,2022-06-14T18:55:44+02:00,3.7.1-5+deb11u1,bullseye
libgnutls30,gnutls28,2021-05-29T12:14:30+02:00,3.7.1-5,unstable
libgnutls30,gnutls28,2021-04-25T12:55:14+02:00,3.7.1-4,unstable
libgnutls30,gnutls28,2021-03-30T11:21:58+02:00,3.7.1-3,unstable
libgnutls30,gnutls28,2021-03-20T14:01:16+01:00,3.7.1-2,experimental
libgnutls30,gnutls28,2021-03-10T19:02:31+01:00,3.7.1-1,unstable
libgnutls30,gnutls28,2021-03-07T16:26:05+01:00,3.7.0+git20210306-2,experimental
libgnutls30,gnutls28,2021-03-07T08:28:52+01:00,3.7.0+git20210306-1,experimental
libgnutls30,gnutls28,2021-02-12T19:03:16+01:00,3.7.0-7,unstable
libgnutls30,gnutls28,2021-02-08T18:04:21+01:00,3.7.0-6,unstable
libgnutls30,gnutls28,2020-12-31T13:11:15+01:00,3.7.0-5,unstable
libgnutls30,gnutls28,2020-12-29T07:52:38+01:00,3.7.0-4,experimental
libgnutls30,gnutls28,2020-12-07T18:44:34+01:00,3.7.0-3,unstable
libgnutls30,gnutls28,2020-12-05T18:22:34+01:00,3.7.0-2,experimental
libgnutls30,gnutls28,2020-12-03T18:40:03+01:00,3.7.0-1,experimental
libgnutls30,gnutls28,2020-09-16T18:45:09+02:00,3.6.15-4,unstable
libgnutls30,gnutls28,2020-09-15T17:56:30+02:00,3.6.15-3,unstable
libgnutls30,gnutls28,2020-09-12T17:56:48+02:00,3.6.15-2,unstable
libgnutls30,gnutls28,2020-09-06T09:50:07+02:00,3.6.15-1,unstable
libgnutls30,gnutls28,2020-06-11T11:27:34+02:00,3.6.14-2,unstable
libgnutls30,gnutls28,2020-06-06T14:11:30+02:00,3.6.14-1,unstable
libgnutls30,gnutls28,2020-06-01T10:34:25+02:00,3.6.13-4,unstable
libgnutls30,gnutls28,2020-05-28T18:25:45+02:00,3.6.13-3,unstable
libgnutls30,gnutls28,2020-04-03T17:48:40+02:00,3.6.13-2,unstable
libgnutls30,gnutls28,2020-04-02T18:31:26+02:00,3.6.13-1,experimental
libgnutls30,gnutls28,2020-02-14T16:14:28+01:00,3.6.12-2,unstable
libgnutls30,gnutls28,2020-02-02T17:45:13+01:00,3.6.12-1,experimental
libgnutls30,gnutls28,2019-12-14T18:07:49+01:00,3.6.11.1-2,unstable
libgnutls30,gnutls28,2019-12-07T07:49:26+01:00,3.6.11.1-1,experimental
libgnutls30,gnutls28,2019-11-16T18:41:44+01:00,3.6.10-5,unstable
libgnutls30,gnutls28,2019-11-02T06:30:43+01:00,3.6.10-4,unstable
libgnutls30,gnutls28,2019-10-30T19:23:36+01:00,3.6.10-3,unstable
