package,source_package,date,version,repo
libbrotli1,brotli,2020-09-05T00:11:03+02:00,1.0.9-2,unstable
libbrotli1,brotli,2020-09-01T22:25:32+02:00,1.0.9-1,unstable
libbrotli1,brotli,2020-07-16T01:23:57+02:00,1.0.7-7,unstable
libbrotli1,brotli,2020-04-16T10:07:13+02:00,1.0.7-6.1,unstable
libbrotli1,brotli,2020-01-01T18:09:12-05:00,1.0.7-6,unstable
libbrotli1,brotli,2019-11-08T01:09:23+01:00,1.0.7-5,unstable
libbrotli1,brotli,2019-10-22T21:23:12+02:00,1.0.7-4,unstable
libbrotli1,brotli,2019-09-28T17:30:03+02:00,1.0.7-3,unstable
libbrotli1,brotli,2019-01-07T23:11:10+01:00,1.0.7-2,unstable
libbrotli1,brotli,2018-10-27T13:08:16+02:00,1.0.7-1,unstable
libbrotli1,brotli,2018-09-22T10:16:39+02:00,1.0.6-1,unstable
libbrotli1,brotli,2018-08-02T15:35:52+08:00,1.0.5-2,unstable
libbrotli1,brotli,2018-07-01T22:36:19+02:00,1.0.5-1,unstable
libbrotli1,brotli,2018-04-28T16:01:50+02:00,1.0.4-1,unstable
libbrotli1,brotli,2018-03-06T00:00:39+01:00,1.0.3-1,unstable
libbrotli1,brotli,2018-01-31T23:52:35+01:00,1.0.2-3,unstable
libbrotli1,brotli,2017-12-07T09:51:13+01:00,1.0.2-2,unstable
libbrotli1,brotli,2017-12-03T11:57:59+01:00,1.0.2-1~exp0,experimental
libbrotli1,brotli,2017-09-22T00:18:40+02:00,1.0.0-1~exp0,experimental
libbrotli1,brotli,2017-06-28T14:23:39+02:00,0.6.0-2~exp0,experimental
