package,source_package,date,version,repo
libprocps8,procps,2021-04-06T17:17:53+10:00,2:3.3.17-5,unstable
libprocps8,procps,2021-02-15T20:50:26+11:00,2:3.3.17-4,unstable
libprocps8,procps,2021-02-14T20:57:10+11:00,2:3.3.17-3,unstable
libprocps8,procps,2021-02-10T22:49:00+11:00,2:3.3.17-2,unstable
libprocps8,procps,2021-02-09T21:50:10+11:00,2:3.3.17-1,unstable
libprocps8,procps,2020-05-17T09:45:41+10:00,2:3.3.16-5,unstable
libprocps8,procps,2020-03-10T11:52:38+11:00,2:3.3.16-4,unstable
libprocps8,procps,2020-02-27T09:05:44+11:00,2:3.3.16-3,unstable
libprocps8,procps,2020-02-25T08:08:40+11:00,2:3.3.16-2,unstable
libprocps8,procps,2020-02-07T19:05:09+11:00,2:3.3.16-1,unstable
libprocps8,procps,2018-05-31T19:42:46+10:00,2:3.3.15-2,unstable
libprocps8,procps,2018-05-20T19:41:46+10:00,2:3.3.15-1,unstable
libprocps8,procps,2018-04-10T21:49:54+10:00,2:3.3.14-1,unstable
libprocps8,procps,2018-04-02T13:12:50+10:00,2:3.3.13-1,unstable
libprocps8,procps,2018-02-10T10:59:11+11:00,2:3.3.12-4,unstable
