package,source_package,date,version,repo
findutils,findutils,2021-01-09T18:36:56+01:00,4.8.0-1,unstable
findutils,findutils,2021-01-08T12:36:11+01:00,4.7.0+git20210106-2,unstable
findutils,findutils,2021-01-07T18:09:19+01:00,4.7.0+git20210106-1,experimental
findutils,findutils,2020-10-28T08:10:58+01:00,4.7.0+git20201010-2,unstable
findutils,findutils,2020-10-24T14:25:42+02:00,4.7.0+git20201010-1,experimental
findutils,findutils,2019-09-01T13:50:29+02:00,4.7.0-1,unstable
findutils,findutils,2019-07-12T18:56:26+02:00,4.6.0+git+20190510-2,unstable
findutils,findutils,2019-07-07T16:24:55+02:00,4.6.0+git+20190510-1,experimental
findutils,findutils,2019-05-11T18:41:48+02:00,4.6.0+git+20190505-1,experimental
findutils,findutils,2019-02-16T13:14:53+01:00,4.6.0+git+20190209-2,unstable
findutils,findutils,2019-02-15T13:59:53+01:00,4.6.0+git+20190209-1,experimental
findutils,findutils,2019-01-17T07:24:53+01:00,4.6.0+git+20190105-2,unstable
findutils,findutils,2019-01-05T18:45:08+01:00,4.6.0+git+20190105-1,experimental
findutils,findutils,2018-12-20T14:57:49+01:00,4.6.0+git+20181212-1,experimental
findutils,findutils,2018-10-21T13:29:19+02:00,4.6.0+git+20181018-1,unstable
findutils,findutils,2018-08-15T11:00:21+02:00,4.6.0+git+20180808-2,unstable
findutils,findutils,2018-08-11T11:30:01+02:00,4.6.0+git+20180808-1,experimental
findutils,findutils,2018-04-21T17:44:05+02:00,4.6.0+git+20180420-1,experimental
findutils,findutils,2018-03-10T17:20:38+01:00,4.6.0+git+20171230-2,unstable
findutils,findutils,2018-02-10T18:28:59+01:00,4.6.0+git+20171230-1,experimental
findutils,findutils,2017-11-05T18:16:48+01:00,4.6.0+git+20170828-2,unstable
findutils,findutils,2017-09-02T15:24:22+02:00,4.6.0+git+20170828-1,experimental
findutils,findutils,2017-08-04T16:31:57+02:00,4.6.0+git+20170729-2,unstable
findutils,findutils,2017-07-29T17:42:38+02:00,4.6.0+git+20170729-1,experimental
findutils,findutils,2017-07-06T18:41:24+02:00,4.6.0+git+20170606-3,unstable
findutils,findutils,2017-06-24T14:15:26+02:00,4.6.0+git+20170606-2,unstable
