package,source_package,date,version,repo
libgcrypt20,libgcrypt20,2021-05-27T18:07:38+02:00,1.8.7-6,unstable
libgcrypt20,libgcrypt20,2021-05-06T18:06:14+02:00,1.8.7-5,unstable
libgcrypt20,libgcrypt20,2021-05-02T13:58:47+02:00,1.8.7-4,unstable
libgcrypt20,libgcrypt20,2021-02-14T15:27:13+01:00,1.8.7-3,unstable
libgcrypt20,libgcrypt20,2020-10-28T08:00:01+01:00,1.8.7-2,unstable
libgcrypt20,libgcrypt20,2020-10-26T10:19:55+01:00,1.8.7-1,experimental
libgcrypt20,libgcrypt20,2020-07-14T07:09:01+02:00,1.8.6-2,unstable
libgcrypt20,libgcrypt20,2020-07-11T13:08:25+02:00,1.8.6-1,experimental
libgcrypt20,libgcrypt20,2020-02-23T13:39:58+01:00,1.8.5-5,unstable
libgcrypt20,libgcrypt20,2020-02-16T11:39:04+01:00,1.8.5-4,experimental
libgcrypt20,libgcrypt20,2019-10-02T19:37:25+02:00,1.8.5-3,unstable
libgcrypt20,libgcrypt20,2019-08-31T19:08:39+02:00,1.8.5-2,unstable
libgcrypt20,libgcrypt20,2019-08-30T18:44:49+02:00,1.8.5-1,experimental
libgcrypt20,libgcrypt20,2019-01-20T14:47:23+01:00,1.8.4-5,unstable
libgcrypt20,libgcrypt20,2018-12-02T13:43:39+01:00,1.8.4-4,unstable
libgcrypt20,libgcrypt20,2018-10-28T07:22:27+01:00,1.8.4-3,unstable
libgcrypt20,libgcrypt20,2018-10-27T18:33:22+02:00,1.8.4-2,unstable
libgcrypt20,libgcrypt20,2018-10-27T07:45:13+02:00,1.8.4-1,experimental
libgcrypt20,libgcrypt20,2018-10-26T17:29:25+02:00,1.8.3-2,experimental
libgcrypt20,libgcrypt20,2018-06-13T19:15:54+02:00,1.8.3-1,unstable
libgcrypt20,libgcrypt20,2018-03-28T18:43:21+02:00,1.8.2-2,unstable
libgcrypt20,libgcrypt20,2017-12-16T13:36:49+01:00,1.8.2-1,experimental
libgcrypt20,libgcrypt20,2017-11-15T18:52:21+01:00,1.8.1-4,unstable
libgcrypt20,libgcrypt20,2017-11-14T19:10:39+01:00,1.8.1-3,experimental
libgcrypt20,libgcrypt20,2017-11-04T19:06:49+01:00,1.8.1-2,experimental
libgcrypt20,libgcrypt20,2017-08-27T13:13:01+02:00,1.8.1-1,experimental
libgcrypt20,libgcrypt20,2017-08-19T16:06:03+02:00,1.8.0-2,experimental
libgcrypt20,libgcrypt20,2017-07-19T19:47:46+02:00,1.8.0-1,experimental
libgcrypt20,libgcrypt20,2017-11-04T16:37:16+01:00,1.7.9-2,unstable
libgcrypt20,libgcrypt20,2017-08-27T11:56:17+02:00,1.7.9-1,unstable
libgcrypt20,libgcrypt20,2017-07-06T18:16:23+02:00,1.7.8-2,unstable
libgcrypt20,libgcrypt20,2017-06-29T18:27:03+02:00,1.7.8-1,unstable
libgcrypt20,libgcrypt20,2017-06-18T11:28:58+02:00,1.7.7-2,unstable
