package,source_package,date,version,repo
libreadline8,readline,2020-12-08T07:58:34+01:00,8.1-1,unstable
libreadline8,readline,2020-11-22T16:20:00+01:00,8.1~rc3-1,unstable
libreadline8,readline,2020-11-10T08:10:55+01:00,8.1~rc2-2,unstable
libreadline8,readline,2020-11-04T17:48:26+01:00,8.1~rc2-1,experimental
libreadline8,readline,2020-10-09T17:35:51+02:00,8.1~rc1-1,experimental
libreadline8,readline,2020-09-17T13:49:39+02:00,8.1~beta1-1,experimental
libreadline8,readline,2020-08-04T19:34:23+02:00,8.1~alpha1-1,experimental
libreadline8,readline,2020-02-25T12:48:50+01:00,8.0-4,unstable
libreadline8,readline,2019-08-22T12:57:05+02:00,8.0-3,unstable
libreadline8,readline,2019-07-08T00:14:36+02:00,8.0-2,unstable
libreadline8,readline,2019-01-14T16:23:44+01:00,8.0-1,experimental
libreadline8,readline,2018-12-06T19:37:20+01:00,8.0~beta2-1,experimental
libreadline8,readline,2018-10-22T16:10:54+02:00,8.0~beta1-1,experimental
libreadline8,readline,2018-06-04T23:27:39+02:00,8.0~alpha1-1,experimental
libreadline8,readline,2018-05-05T16:52:46+02:00,7.0-5,unstable
libreadline8,readline,2018-05-02T13:36:22+02:00,7.0-4,unstable
