package,source_package,date,version,repo
libgpg-error0,libgpg-error,2020-07-01T15:28:04-04:00,1.38-2,unstable
libgpg-error0,libgpg-error,2020-06-08T17:00:05-04:00,1.38-1,unstable
libgpg-error0,libgpg-error,2020-02-12T18:14:03-05:00,1.37-1,unstable
libgpg-error0,libgpg-error,2019-07-16T13:32:03-04:00,1.36-7,unstable
libgpg-error0,libgpg-error,2019-07-15T18:30:39-04:00,1.36-6,unstable
libgpg-error0,libgpg-error,2019-07-15T13:22:11-04:00,1.36-5,unstable
libgpg-error0,libgpg-error,2019-07-15T13:21:59-04:00,1.36-4,unstable
libgpg-error0,libgpg-error,2019-07-14T11:09:56-04:00,1.36-3,unstable
libgpg-error0,libgpg-error,2019-07-07T14:38:41-04:00,1.36-2,unstable
libgpg-error0,libgpg-error,2019-03-19T21:57:06-04:00,1.36-1,experimental
libgpg-error0,libgpg-error,2019-01-31T18:02:11-05:00,1.35-1,unstable
libgpg-error0,libgpg-error,2018-12-14T19:27:25-05:00,1.33-3,unstable
libgpg-error0,libgpg-error,2018-12-14T15:17:04-05:00,1.33-2,unstable
libgpg-error0,libgpg-error,2018-12-14T11:04:31-05:00,1.33-1,unstable
libgpg-error0,libgpg-error,2018-10-19T19:33:46+02:00,1.32-3,unstable
libgpg-error0,libgpg-error,2018-10-12T10:04:28-04:00,1.32-2,unstable
libgpg-error0,libgpg-error,2018-07-13T00:38:04-04:00,1.32-1,unstable
libgpg-error0,libgpg-error,2018-05-02T17:18:07-04:00,1.31-1,unstable
libgpg-error0,libgpg-error,2018-05-01T14:52:37-04:00,1.30-1,unstable
libgpg-error0,libgpg-error,2018-04-16T15:21:22-07:00,1.29-4,unstable
libgpg-error0,libgpg-error,2018-04-14T14:49:44-04:00,1.29-3,unstable
libgpg-error0,libgpg-error,2018-04-13T17:11:52-04:00,1.29-2,unstable
libgpg-error0,libgpg-error,2018-04-12T19:26:37-04:00,1.29-1,unstable
libgpg-error0,libgpg-error,2018-03-19T17:20:31+00:00,1.28-2,unstable
libgpg-error0,libgpg-error,2018-03-16T21:21:36+00:00,1.28-1,unstable
libgpg-error0,libgpg-error,2018-02-05T18:39:54-05:00,1.27-6,unstable
libgpg-error0,libgpg-error,2017-11-07T02:16:01+01:00,1.27-5,unstable
libgpg-error0,libgpg-error,2017-10-27T13:24:38-04:00,1.27-4,unstable
libgpg-error0,libgpg-error,2017-06-26T12:01:18-04:00,1.27-3,unstable
