package,source_package,date,version,repo
libkrb5-3,krb5,2023-08-14T14:42:46-06:00,1.18.3-6+deb11u4,bullseye
libkrb5-3,krb5,2022-11-17T12:41:46-07:00,1.18.3-6+deb11u3,bullseye-security
libkrb5-3,krb5,2022-08-23T14:49:09-06:00,1.18.3-6+deb11u2,bullseye
libkrb5-3,krb5,2021-08-29T16:38:12-06:00,1.18.3-6+deb11u1,bullseye
libkrb5-3,krb5,2021-07-21T11:07:07-07:00,1.18.3-6,unstable
libkrb5-3,krb5,2021-03-28T13:43:01-04:00,1.18.3-5,unstable
libkrb5-3,krb5,2020-11-23T11:53:02-05:00,1.18.3-4,unstable
libkrb5-3,krb5,2020-11-23T10:07:02-05:00,1.18.3-3,unstable
libkrb5-3,krb5,2020-11-20T14:46:00-05:00,1.18.3-2,unstable
libkrb5-3,krb5,2020-11-19T11:08:16-05:00,1.18.3-1,unstable
libkrb5-3,krb5,2020-11-09T16:28:52-05:00,1.18.2-1,experimental
libkrb5-3,krb5,2020-11-09T16:28:25-05:00,1.17-10,unstable
libkrb5-3,krb5,2020-06-08T10:02:57-04:00,1.17-9,unstable
libkrb5-3,krb5,2020-05-28T10:31:24-04:00,1.17-8,unstable
libkrb5-3,krb5,2020-03-23T10:46:41-04:00,1.17-7,unstable
libkrb5-3,krb5,2019-08-01T14:15:13-04:00,1.17-6,unstable
libkrb5-3,krb5,2019-07-17T09:20:27-04:00,1.17-5,unstable
libkrb5-3,krb5,2019-07-08T22:04:39-04:00,1.17-4,unstable
libkrb5-3,krb5,2019-06-18T08:00:29-04:00,1.17-3,unstable
libkrb5-3,krb5,2019-02-25T13:55:57-05:00,1.17-2,unstable
libkrb5-3,krb5,2019-01-13T15:59:40-05:00,1.17-1,unstable
libkrb5-3,krb5,2018-12-31T15:25:16-05:00,1.16.2-1,unstable
libkrb5-3,krb5,2018-07-16T20:09:54-04:00,1.16.1-1,unstable
libkrb5-3,krb5,2018-01-20T11:02:57-05:00,1.16-2,unstable
libkrb5-3,krb5,2018-01-04T10:29:06-05:00,1.16-1,unstable
libkrb5-3,krb5,2017-10-28T18:09:28-05:00,1.15.2-2,unstable
libkrb5-3,krb5,2017-10-24T17:12:31-05:00,1.15.2-1,unstable
libkrb5-3,krb5,2017-07-23T14:16:38-04:00,1.15.1-2,unstable
libkrb5-3,krb5,2017-07-09T14:38:55-04:00,1.15.1-1,unstable
