package,source_package,date,version,repo
libmpfr6,mpfr4,2020-07-13T19:39:00+02:00,4.1.0-3,unstable
libmpfr6,mpfr4,2020-07-13T13:44:11+02:00,4.1.0-2,unstable
libmpfr6,mpfr4,2020-07-13T12:03:55+02:00,4.1.0-1,unstable
libmpfr6,mpfr4,2019-02-01T08:05:19+01:00,4.0.2-1,unstable
libmpfr6,mpfr4,2019-01-09T10:56:17+01:00,4.0.2~rc1-1,unstable
libmpfr6,mpfr4,2018-12-06T16:11:12+01:00,4.0.1-2,unstable
libmpfr6,mpfr4,2018-02-07T19:00:38+01:00,4.0.1-1,unstable
libmpfr6,mpfr4,2018-02-05T09:11:12+01:00,4.0.1~rc2-1,unstable
libmpfr6,mpfr4,2018-01-30T16:10:19+01:00,4.0.0-8,unstable
libmpfr6,mpfr4,2018-01-30T11:36:29+01:00,4.0.0-7,unstable
libmpfr6,mpfr4,2018-01-30T09:33:00+01:00,4.0.0-6,unstable
libmpfr6,mpfr4,2018-01-23T10:30:48+01:00,4.0.0-5,unstable
libmpfr6,mpfr4,2018-01-23T05:20:51+01:00,4.0.0-4,unstable
libmpfr6,mpfr4,2018-01-07T08:51:04+01:00,4.0.0-3,experimental
libmpfr6,mpfr4,2018-01-07T00:01:00+01:00,4.0.0-2,experimental
libmpfr6,mpfr4,2017-12-31T10:50:52+01:00,4.0.0-1,experimental
libmpfr6,mpfr4,2017-09-07T17:25:56+02:00,3.1.6-1,unstable
libmpfr6,mpfr4,2017-08-30T12:38:49+02:00,3.1.6~rc1-1,unstable
